"Data Source","World Development Indicators",

"Last Updated Date","2017-06-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Antigua and Barbuda","ATG","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","4.13306267259194","4.12432539754166","4.10044218713928","4.0702133593641","4.03760683760684","4.01488609122761","4.04156664145484","4.06922357343311","4.09174370013929","4.10686239445162","4.11051109853295","4.18764509029516","4.25712372591326","4.32236803389631","4.40900152938605","4.52110377889766","4.70035252643949","4.90152798940518","5.10864015430873","5.28964041217241","5.43377761340521","5.67455197132617","5.87962291515591","6.05226757703287","6.20223441963419","6.34278413239231","6.62951783917654","6.93245542183858","7.25478908823435","7.6169574128165","8.04283914321713","8.13785810421073","8.25109562695086","8.35234630326201","8.40120210368145","8.38929611259858","8.17282368851875","7.91200575922029","7.62606797294019","7.34603700635185","7.07938388625592","7.02654105252494","7.00612270398601","7.04167902699496","7.13184365745614","7.2670017561921","7.27592940922759","7.29409813145017","7.30169888693614","7.28505214368482","7.23350108330562","7.2125419729558","7.16747689993151","7.12452075345891","7.11551155115511","7.16417260232198","",
"Australia","AUS","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","8.60211606159464","8.62053999314525","8.63064271430201","8.63353438541408","8.62721935547429","8.61206942885609","8.53022244209435","8.44372336032806","8.35931487713248","8.28565972915499","8.22913405596075","8.32872834384401","8.42419148776009","8.52302100250956","8.63609803721567","8.7691973481851","8.92279563166188","9.1053984767575","9.29837492917688","9.47356875164675","9.61708551002043","9.77965593949101","9.89661965878667","9.99449415057356","10.111212006284","10.264876107297","10.4004193674267","10.5692397408043","10.7543483457792","10.9327220619217","11.0957275276543","11.2934119474186","11.4733013931099","11.6331334433919","11.7733259261796","11.8956764692738","12.0014804834936","12.0929968506946","12.1757052355328","12.2592523717222","12.3539487705479","12.4419477436082","12.5424962149717","12.6571407362104","12.7819729078243","12.9131872586166","12.9793963261981","13.0531781899355","13.1498981673111","13.2932672322283","13.4957383439134","13.734007837951","14.034997899515","14.37815703296","14.7242740805711","15.0448748888824","",
"Austria","AUT","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","12.1400320570658","12.3267330494843","12.5190513261149","12.7116365336373","12.8986303864008","13.0795306731496","13.2961468799113","13.492123304306","13.6677407481548","13.8252774165542","13.9671434959318","14.1659566689039","14.3350506888347","14.4789822244594","14.6003797605282","14.6991703611025","14.9021772520305","15.0815188170985","15.2091255751309","15.237523876239","15.141625234015","15.0125045807099","14.7549524921541","14.4457665800171","14.1974138847212","14.0742981329947","14.1213347200259","14.2852289570681","14.5105141931041","14.713868426793","14.8465251277124","15.0052681169129","15.0996116539895","15.1396089362418","15.1445709794221","15.1240594152668","15.1745782395072","15.2055904390328","15.2319794953763","15.2677726360406","15.3220814012474","15.4427279930119","15.5703021849981","15.7182311838465","15.9029619999649","16.1294584557499","16.4176554156712","16.7592868096404","17.1193781645845","17.4550509833207","17.7483256049283","18.0175624103778","18.2371497196432","18.4241428204816","18.5971306984829","18.7591300503032","",
"Azerbaijan","AZE","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","6.43438025043813","6.23208184351373","6.05541662527553","5.90163477711754","5.76790406268776","5.65440233863834","5.60452034996393","5.57461789889195","5.55763034245564","5.54412879386034","5.52864337911536","5.55797015928062","5.56399420304473","5.55872651340661","5.55150317360476","5.53978400350136","5.5492179200387","5.54955932065085","5.52787468546261","5.466957324598","5.36305217886467","5.27536026363706","5.16633243161384","5.04798697557146","4.93697762030745","4.84463314717609","4.68446025572385","4.52478411158876","4.37270405978491","4.24878287874339","4.1663254349094","4.22963786387734","4.33212274457382","4.45735491643096","4.58140893546011","4.69261489734784","4.87827304325478","5.05525961370594","5.22897337363961","5.40845132024776","5.5966671520233","5.83606079714502","6.06322078873762","6.25464669804919","6.38018667886246","6.42069888611974","6.41838151486175","6.35221037960446","6.23341853547409","6.08384533223585","5.92054214263838","5.87292652667372","5.77044626611806","5.63917057717108","5.56231871987924","5.62608981288436","",
"Burundi","BDI","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","2.94709947824339","2.971333010606","2.98675768955712","2.99389712233848","2.99413305037224","2.98723560701181","3.00414188369307","3.01351570650284","3.01554118315565","3.01071427834607","3.00065401391277","3.0730190190253","3.1398782466274","3.20110344765992","3.25355360716895","3.29285548971971","3.29960028798065","3.29756966700161","3.2886014988772","3.27455562143827","3.25512099228798","3.24647679196014","3.23372458949302","3.21416177414902","3.18599356444003","3.14951558964765","3.12329013544002","3.09105405199605","3.05508544099523","3.01825565246884","2.9826437639817","2.96173457472955","2.93662685358476","2.90808769114309","2.87629313204786","2.84135514655323","2.86654198406388","2.88662835024065","2.89957493335299","2.9025136528533","2.8929051009203","2.87335605868669","2.84744881156461","2.81653755498253","2.78195988233809","2.74472086897591","2.71566194982521","2.68566451561075","2.65425573820294","2.6205253657724","2.58589974101367","2.55118639130285","2.51507915593863","2.48478901933401","2.46883106557725","2.47127607396098","",
"Belgium","BEL","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","11.9855746303592","12.1315143820487","12.2885028743786","12.4528675867035","12.6109147782962","12.754570071499","12.9253577336276","13.0733031467487","13.1999361358675","13.3086896886327","13.3996390847985","13.5908757956855","13.741930178177","13.861535755832","13.9617510658773","14.0475397394576","14.2090646345939","14.3710974483743","14.4984636841517","14.5345067941904","14.4525321114676","14.3567916191273","14.1414985491824","13.8878282386354","13.7136057868175","13.683490542628","13.8471177248951","14.1333714390938","14.4838944275667","14.809490876086","15.0586861952923","15.3328411520797","15.5381400053033","15.6972891794589","15.8466261102514","16.0065121590283","16.2090379876362","16.4136416488217","16.6109434526259","16.7836038870018","16.9218026602054","17.0261239795328","17.1022593897138","17.1539709360169","17.1788271077173","17.1740566339653","17.1744592190844","17.144494587957","17.1059327006616","17.1048519732296","17.1765762017087","17.3036957613123","17.5019930915786","17.7501241356456","18.0048461107743","18.2248164293518","",
"Benin","BEN","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","5.02122042095394","4.98426197545663","4.92267596451309","4.83750665956313","4.7309309369686","4.60514519290674","4.59244523905956","4.55980537416086","4.50868569375277","4.4405849397819","4.35722369968178","4.35032189400799","4.32695028460502","4.28748640707584","4.23168507169152","4.16027293018392","4.13513551483022","4.09362688512706","4.03809529215757","3.97102784599956","3.89424597581941","3.85327216795746","3.80108130657242","3.73880937925798","3.66722318711383","3.58748693513787","3.55124647464577","3.50722019754797","3.45622282101219","3.39879741286619","3.33571206199385","3.29138788524899","3.24322555429988","3.1936686956553","3.14519576815764","3.09977616495965","3.06428522624644","3.02655070087079","2.98763017084109","2.9479158120677","2.90806384352184","2.88639120401633","2.86150135459835","2.83737348319086","2.81877761335771","2.8080400256063","2.82466833030999","2.8442274293244","2.86287718594421","2.87527883941338","2.87977725709841","2.8903640318707","2.89261708103013","2.89079919924296","2.88945152711492","2.89116676374234","",
"Burkina Faso","BFA","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","2.33046631482759","2.39219806079298","2.44336812608045","2.48431824700098","2.51542884218767","2.53730094423647","2.6053946426455","2.6624081511954","2.70826125681813","2.74322144824727","2.76810943077344","2.83187606482115","2.88532302313529","2.92859591463567","2.96136915558894","2.98371220762272","3.04649143765011","3.0964986840783","3.13436903788499","3.16098289795687","3.17688821663706","3.22479462884017","3.26456611778065","3.29560093868511","3.31683583747917","3.32835052987146","3.33915460067157","3.3401039498894","3.33118485608353","3.3120489054264","3.28291813230073","3.25595657059763","3.2178473410464","3.17032039766037","3.11470810727885","3.05208904450362","3.00606132822845","2.9522076254894","2.89270954307708","2.82970439818573","2.76488239433271","2.73060197224654","2.69249394515524","2.65173658722584","2.60931825580196","2.56583833814051","2.55203139756235","2.53525623454062","2.51506372522258","2.49102325645186","2.46373703898129","2.45480013442727","2.44238784440521","2.42751435009659","2.4108489767413","2.39330769481436","",
"Bangladesh","BGD","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","2.68424513817246","2.68821527612126","2.68765974237734","2.68150659604765","2.66915995173786","2.65231569720938","2.68699225975023","2.71163945958908","2.72708422369415","2.73665510558781","2.74468816833098","2.80740678842683","2.86684433859616","2.92358676435445","2.97590450809273","3.02253761634517","3.05604237563788","3.07304360786767","3.07530978755654","3.06728870342298","3.05288533862863","3.0605392261411","3.05919670311585","3.04803139979559","3.02651493150252","2.99608509071132","3.02802808617046","3.05503570673817","3.07779104909884","3.09767148191088","3.11636749454178","3.1707309723034","3.22197753892177","3.27076781217005","3.31727972471936","3.362460567525","3.45886476316273","3.55128684037345","3.64156549522716","3.7318742422936","3.82379931605961","3.91676047517739","4.00324070324925","4.08589818942075","4.16848635409446","4.25319169745348","4.35838595063584","4.45738333454519","4.54724623716732","4.62422623759625","4.68630790113682","4.77326409675286","4.85057628852146","4.91391833590726","4.95581421366577","4.97355636496049","",
"Bulgaria","BGR","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","7.48682509770581","7.63013956545749","7.79518230485934","7.98130270890989","8.18464567320844","8.40447963362011","8.63602381777597","8.87361478275842","9.11844193953362","9.3742677297365","9.64395130412672","9.91263407048946","10.1728378001438","10.425466419432","10.6744250074124","10.9220893624764","11.187765737486","11.4595420833868","11.701677657643","11.8580708815288","11.9026173587051","11.847677125082","11.6832290105109","11.4845865989365","11.3607789944696","11.3752341277224","11.6234911783203","11.9723994073608","12.3801557633097","12.7868833255917","13.1597142355424","13.5918758736013","13.9959810606704","14.3797861402883","14.7514927896715","15.1144348798222","15.4882821799851","15.8328559914526","16.138188331825","16.3909881445074","16.5815679250448","16.8287186322728","17.0226952834903","17.1780776039485","17.3055662465742","17.418003820054","17.595979650634","17.7480432399122","17.892258964556","18.0646072811508","18.2926916525691","18.6162066154007","18.9835044807859","19.3686652357195","19.7291103227358","20.0274777416446","",
"Bahrain","BHR","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","3.03259672248171","2.85128986922656","2.63074283535617","2.36902408339324","2.06703360434198","1.72619937229113","1.87504562471973","2.04584027767159","2.23932959448229","2.46187078931946","2.71653949751762","2.65977681968045","2.61991044828127","2.58192278829317","2.53074692927314","2.46244647263073","2.368915210169","2.2649025841259","2.16963256272583","2.10396436707513","2.07445360125812","2.21396592048113","2.35030444358078","2.47271388104842","2.56984502348837","2.63312868808488","2.52925693273385","2.42475400562146","2.32506152804497","2.23995377510257","2.17645540625555","2.24348283345171","2.3045520977603","2.35153782397348","2.38003754887088","2.39653734944033","2.43733347129887","2.47092002127682","2.48182197672048","2.46823237177486","2.4423600332906","2.40252815901153","2.37135786810778","2.34731057845705","2.32342271986376","2.29650270929882","2.20927117966684","2.13838732553519","2.08527331178183","2.0529356419842","2.04563635369007","2.12432638547519","2.20939623283845","2.29690083272382","2.37053299361935","2.41084141654632","",
"Bahamas, The","BHS","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","3.77901137629421","3.68610348542239","3.60496518916776","3.54037901218086","3.49147699649207","3.44950695827889","3.41067475608755","3.38123415046493","3.3676061754156","3.37047184170472","3.38458631521764","3.46759304525873","3.52443714716268","3.57266831598609","3.62566654240749","3.68272254635169","3.76713926544154","3.86925597865238","3.9794353658113","4.07885923955775","4.15076426469192","4.2023360754675","4.21563954148225","4.20676332793037","4.19753408458542","4.20054200542005","4.20228158506599","4.22078055474526","4.25162374382008","4.28460820710329","4.31617629848091","4.38194372637553","4.44026107247129","4.49947448970184","4.56682239772675","4.6478506234138","4.76722388227998","4.89741016419949","5.04113027229413","5.19259329908848","5.35061482220006","5.52949481754184","5.70495196817284","5.86938690195308","6.03337890921717","6.21789984904767","6.36299474986673","6.50939785367222","6.65457977491989","6.79970686058965","6.95091871518443","7.16722432651325","7.41538395437017","7.68736055642453","7.97589895941564","8.28052234555524","",
"Bosnia and Herzegovina","BIH","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","3.45507260804102","3.54927045164378","3.65942517959584","3.77863745007289","3.89757107889286","4.01268684410923","4.16213050060253","4.30856710654733","4.45559669678249","4.60657971704915","4.76196705660479","4.95733521008466","5.14160753433687","5.30951972200352","5.45698617631351","5.58212190125511","5.70295810484504","5.815807164597","5.90706226617045","5.95200790818904","5.9400549035087","5.89308576144651","5.79260754879204","5.67370190310584","5.5837700984716","5.54890723870112","5.6017441729179","5.70771493038897","5.86786834514812","6.08329516921181","6.35810148716721","6.76381025431409","7.20864490560589","7.68353461717433","8.17207112970712","8.65764196327255","9.13109551680042","9.58129352264963","10.0210334071524","10.4745310273336","10.9541883498494","11.4160758597875","11.9323948159136","12.4449056181665","12.8600224994459","13.1299895627276","13.314483976049","13.3438599652434","13.3040466968023","13.3249533839257","13.4793017836088","13.7118343766553","14.0624367395523","14.5001233152689","14.970659223157","15.4439567753232","",
"Belarus","BLR","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","8.35978929007193","8.30499924708314","8.24508349690965","8.19526138127057","8.17388343016956","8.190850015528","8.31507758153045","8.47173943084333","8.64735121539496","8.82096656693249","8.97926596305345","9.20206757656245","9.39102075739603","9.56926786331187","9.76282956634909","9.97882729026684","10.1948538646421","10.4278687518079","10.6331270387241","10.7490070631659","10.7520103413398","10.6551440105667","10.4629878055384","10.2346405215496","10.0541176539338","9.9681151952674","9.98698524712864","10.0737226096216","10.2215223555654","10.4231993964512","10.6768844318838","11.0171263210325","11.4016670276876","11.7948008673606","12.1453604216813","12.4241084729507","12.7266960477009","12.9370586059253","13.0947664669777","13.2615157688572","13.4705545739046","13.7883149581941","14.137655124742","14.4606154618946","14.6667456012614","14.7063320435126","14.7013210957041","14.5586450316715","14.3340863593197","14.1151917152912","13.9575218270477","13.9870003965145","14.0090856964763","14.0021462955659","13.9793684954205","13.9809217228707","",
"Belize","BLZ","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","4.15019333536082","4.17947012175162","4.20786741829159","4.23197492163009","4.24371786164742","4.24703875764457","4.27092478782558","4.2804283977675","4.28223089582203","4.28475599530438","4.29288175545716","4.35043913071349","4.40195677478215","4.45186938295666","4.50322148264359","4.56247514276496","4.57878574864035","4.59081253513004","4.58941369484501","4.55883601777677","4.48904273990469","4.46105471450064","4.40665883377998","4.3351302785265","4.2571503411458","4.18212908389726","4.14637023058324","4.11986737491825","4.1078061723223","4.11184389818499","4.13058778365467","4.19040742542916","4.27076847072627","4.36505326012701","4.4561132101667","4.52740116543134","4.39454496101538","4.25571279015199","4.12221165578903","4.00587388714104","3.9076146729637","3.80447784022056","3.69905645265864","3.59043146114174","3.47465454479599","3.34864215137727","3.41529349856063","3.48823570808605","3.57519638103638","3.68400095564226","3.82047766076199","3.79534194226487","3.77390431443362","3.75893757281525","3.7539877056405","3.76245174470548","",
"Bermuda","BMU","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","4.59559366023808","4.52917341223938","4.44259341089957","4.34364313152997","4.2418228675309","4.14116872492685","4.08629157420596","4.02808413061118","3.96763139138023","3.9052162596203","3.84122683472362","3.82224390057288","3.79747940120347","3.76877405694684","3.73768938795101","3.70505897179603","3.73543433936223","3.76209689669423","3.78339987140956","3.79636735176737","3.80020151811266","3.84689188559839","3.88904483935901","3.93007539309814","3.97316637468842","4.02002785456574","4.08722583356962","4.15673586670825","4.23142746762484","4.31432419174284","4.40614295344712","4.48311846328384","4.56344273643629","4.64443461925942","4.72169324036672","4.79299077697643","4.85490988273969","4.91206805863655","4.96549014067205","5.01575883784224","5.06409727571589","5.12081736476414","5.17538713073086","5.23442696261927","5.30498208021196","5.39073060318966","5.49047783961493","5.60270093190877","5.72159173059431","5.83896645478609","5.9512645634384","6.04794211051574","6.13893554709056","6.232406734237","6.33941643193114","6.46543657844202","",
"Brazil","BRA","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","3.13869289261941","3.18418296315595","3.22728619761681","3.26530869891089","3.29643498255855","3.31999640413906","3.34223646972743","3.36134309081338","3.37955740501883","3.39882208130285","3.42111906641936","3.46203743412241","3.49857435303467","3.53259697876672","3.56650627116076","3.60102993892427","3.6366386158285","3.66906101944614","3.69710581078855","3.71847603922071","3.73298151801836","3.75133179591273","3.76314095071064","3.77147502566837","3.78074517961482","3.79433391815812","3.83327951751624","3.87226454632773","3.9137772535463","3.96100545882332","4.01531138956248","4.11400634901901","4.21488979891743","4.3135810395418","4.40339487754524","4.48135699675415","4.6031262984666","4.71157859965495","4.81550164751817","4.9267507628193","5.05122633434511","5.1996740309557","5.36234486172964","5.53194750592122","5.69838773391462","5.85796504697281","6.01326626814559","6.16689811937754","6.32441660739666","6.49279548729771","6.67615883753896","6.88606142391981","7.10177594262306","7.32897515887361","7.57532620019252","7.84467496770036","",
"Barbados","BRB","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","6.81060389548529","6.90107651268594","6.95748632752038","7.00766737874968","7.0783254528943","7.18943974032706","7.36179424935287","7.57586002873806","7.81622182218307","8.04796751726486","8.25758749324882","8.47490813954457","8.73712418354794","9.07852498147996","9.48642138881733","9.90802046879891","10.0717738154896","10.1987660027735","10.3161557381967","10.4277478740007","10.5270879510859","10.5851904536115","10.5788777005626","10.5251163978547","10.4453457160211","10.3470103036389","10.303110564077","10.2453718620079","10.18512787981","10.1301194045958","10.0858764700008","10.1882647417914","10.3080279498368","10.4344124276391","10.5603848266197","10.6766253274054","10.8219899225389","10.9745864301127","11.1394332503573","11.3226982002082","11.5265455569638","11.5750352807312","11.6152630590211","11.652789051682","11.6876791985089","11.7206117957907","11.8135543920884","11.9190741397916","12.054883435804","12.2348868443544","12.464677392816","12.7233590637273","13.0282690531998","13.3775570524915","13.7592631801821","14.1639251974737","",
